video_id,start_time_seconds,end_time_seconds,labels
NJBlHNAXZZ0,340.0,350.0,"[283, 404]"
NJpv4bn2obI,70.0,80.0,"[0, 59, 15]"
NJXKJUubRKo,30.0,40.0,"[0, 8, 137]"
NJ9MpvYoZHA,0.0,10.0,"[0, 513, 509]"
Rz2MHmO9QUQ,220.0,230.0,"[0, 418, 506]"
Rzpe6JTlarU,30.0,40.0,[72]
RzgKyF8Oxvk,0.0,10.0,[467]
Rz53WSJeUfs,30.0,40.0,[53]
RzUiel_5MpA,30.0,40.0,"[137, 274]"
RzdSMVkYTSY,7.0,17.0,[366]
Rz4msC8PJVw,20.0,30.0,"[0, 60]"
CQpEMIl3lVo,30.0,40.0,"[0, 491]"
CQBDBBSHcwg,30.0,40.0,"[137, 354]"
gKEIFL2uFgU,30.0,40.0,[137]
gKeGP-jPB50,30.0,40.0,[72]
gKMBk3js7e0,90.0,100.0,"[72, 137, 54]"
gKleStoPi_8,70.0,80.0,[137]
gK6tOai8TWg,150.0,160.0,"[0, 72]"
gKjKFZ30684,350.0,360.0,"[0, 491]"
lyuULnLsc4w,30.0,40.0,"[0, 300]"
lyzn7VdQmsA,170.0,180.0,"[0, 39]"
lyYppbjAROE,520.0,530.0,[26]
lyapYAgakgs,30.0,40.0,[72]
aPE-vmZFR4I,100.0,110.0,[418]
aPN-7CnRjxo,60.0,70.0,"[0, 16, 41]"
aPAa2sfhS7k,460.0,470.0,[137]
EYGW76lTa2o,30.0,40.0,"[137, 27, 260]"
EYvTJnWrH2Q,80.0,90.0,"[137, 239]"
EYUVC-gWyb8,30.0,40.0,[426]
EY8boPZ1hPs,30.0,40.0,"[0, 137, 252]"
EY0xRzbHv4k,30.0,40.0,"[0, 72]"
EY6bTya095c,30.0,40.0,"[0, 404]"
EY9WIUNU1qw,0.0,10.0,"[0, 49]"
EYC7cK5OgyA,80.0,90.0,[377]
0wLyVkC2mqA,210.0,220.0,"[8, 66, 69]"
0wS8CxS6kxo,370.0,380.0,[137]
0wBoVQQOyGA,30.0,40.0,"[272, 137]"
0wiQzgy8F7U,30.0,40.0,"[137, 27]"
0w1DJl3BCrY,470.0,480.0,"[137, 354, 506]"
0w9AACEy4u8,280.0,290.0,"[137, 354]"
HRVVqstIabc,240.0,250.0,[137]
HR-17KkQL-w,530.0,540.0,[501]
HRMzUEKNF_g,230.0,240.0,[404]
HRZSKPj22KM,30.0,40.0,"[0, 288]"
HRQ9uwkTGTU,0.0,10.0,"[0, 6, 375]"
HR9d5Fei7LE,50.0,60.0,"[506, 388]"
HRDJPDTziSk,9.0,19.0,[437]
HRxTN4TH-80,0.0,10.0,"[137, 483, 484]"
Pv-P1kUltLI,50.0,60.0,"[137, 269]"
PvGpTY3C9bs,480.0,490.0,"[506, 388]"
PveSFkJ6XcI,120.0,130.0,[72]
PvVTvK5hpy8,280.0,290.0,[300]
Pvwv32w0cXU,60.0,70.0,[4]
Pv8ZWvM8bhw,30.0,40.0,[137]
Pv0AJWZr4h4,0.0,10.0,"[506, 54, 55]"
oICW-zsmEfM,110.0,120.0,[137]
oI75hpDjXUE,300.0,310.0,"[0, 506, 54]"
oI00pniRwgk,20.0,30.0,[72]
oIu1-72QFHk,240.0,250.0,[72]
oIQqhb6BmMo,60.0,70.0,"[0, 300]"
Ap4nvdEotqw,3.0,13.0,[22]
ApDJYsi9UGg,30.0,40.0,[137]
Apd17vHNhMM,30.0,40.0,"[137, 52]"
ApJA85gwNFo,30.0,40.0,[61]
ItPtbiJQH5w,180.0,190.0,[364]
IthnyUlPdk0,70.0,80.0,[444]
It3LIamYGVw,530.0,540.0,[137]
ItstzW7xuDU,30.0,40.0,[137]
ItZrpApnwUI,180.0,190.0,"[137, 458, 507]"
ItSLkF6O3Mk,30.0,40.0,[137]
rBJVk4q7RUE,470.0,480.0,[268]
rBdrfl0xivM,80.0,90.0,[426]
rBUS8goJEBs,21.0,31.0,"[364, 365]"
rBjPObr45eM,10.0,20.0,"[0, 444, 300, 510]"
rBwP5hxCAkI,30.0,40.0,[137]
rBxY0iJ_Tu0,30.0,40.0,[72]
rBkHd299nY8,210.0,220.0,"[137, 441]"
50fuQm8B2Yg,110.0,120.0,[235]
50sztCkIuKU,200.0,210.0,"[0, 383]"
50ceesIcjwE,30.0,40.0,"[0, 137, 258, 273]"
50Y8_QQc4xY,170.0,180.0,[365]
50LDT3ezG_0,60.0,70.0,"[288, 388, 491, 300]"
MkUDPLkMGxA,230.0,240.0,"[0, 388, 300]"
Mk23vQxKr6U,140.0,150.0,[137]
Mkgyfu4KSwA,260.0,270.0,"[0, 354]"
MkHqlntDmkI,2.0,12.0,[379]
lLFTdmM7nSE,10.0,20.0,[49]
lLLoWKK6lpg,80.0,90.0,[137]
lLoR_uvFYSY,0.0,10.0,[254]
lLFKsi7OYms,30.0,40.0,[137]
lLA7dQ-uxR0,60.0,70.0,"[0, 2]"
lLsRxRErkbQ,430.0,440.0,"[0, 418, 437]"
lLKtftv_ku8,5.0,15.0,[444]
ZVte-QW6gmM,30.0,40.0,[493]
ZVvX2-ldhvY,30.0,40.0,"[137, 463]"
ZVvtgUrkgH0,100.0,110.0,"[8, 69]"
ZVDtuzPVlgU,30.0,40.0,"[388, 300]"
ZVMIk3xYaYo,20.0,30.0,"[137, 253]"
ZVC-E4dq0no,10.0,20.0,[57]
iJ-Yf2qIHPQ,90.0,100.0,"[0, 384]"
hm0SeoNSGkc,410.0,420.0,[137]
hmmHbB30W4Q,140.0,150.0,[342]
hmF91kZPvcY,210.0,220.0,[37]
afkfqCzgSzc,220.0,230.0,"[0, 362, 363]"
afqE252eplM,0.0,10.0,[362]
afGrjbK2XIY,20.0,30.0,[268]
VsqQmOvd9Fs,30.0,40.0,[137]
Vs5ONFdtZqI,190.0,200.0,"[0, 388]"
VsMy72BoIbU,40.0,50.0,"[137, 260, 254]"
VsPRV3EtZFE,0.0,10.0,[137]
lld_AJcucqI,470.0,480.0,"[0, 41]"
llAdPBw_iLk,170.0,180.0,[373]
llpHV5JqB_Q,140.0,150.0,[137]
llgsi8uZDTc,30.0,40.0,[300]
llpnRcwTZ9Y,160.0,170.0,"[0, 8]"
M4-lGytE030,30.0,40.0,"[137, 239]"
M4SIUPA05yc,90.0,100.0,"[137, 239]"
M4zuTVYfy-8,140.0,150.0,"[0, 41]"
M40-EpN3I78,470.0,480.0,"[0, 444]"
EO7sVKW7mY8,10.0,20.0,"[137, 474]"
EOLn0nyLY1E,6.0,16.0,[472]
EO5G5HDH090,300.0,310.0,[137]
EO37fKGA9J0,13.0,23.0,"[0, 354]"
EOTIZvWaIp4,30.0,40.0,"[60, 254]"
EOaQnfDjVyo,30.0,40.0,[137]
EO0qcQvMZag,70.0,80.0,"[0, 56]"
mQQrhLsug3Q,10.0,20.0,[137]
mQNUrYoFM2E,30.0,40.0,"[0, 343]"
mQBb5YLdaEU,30.0,40.0,"[0, 488]"
mQ1E8rx2dnI,220.0,230.0,[137]
8a9bzBiund8,70.0,80.0,"[0, 137, 418, 510]"
8a2OeWS3G-A,50.0,60.0,"[0, 137, 426]"
8akKhUw9nKo,7.0,17.0,[72]
8aaG9UHDKbw,0.0,10.0,[300]
h2ZgzMe6pqc,60.0,70.0,"[49, 26]"
h2Tb9weUZA4,110.0,120.0,"[0, 58, 510]"
h2CVFmfuMJQ,460.0,470.0,[137]
_cxfPPvX4Bg,30.0,40.0,"[0, 137, 7]"
_cf0WYQcNvk,570.0,580.0,[137]
_cQe1A1xmd4,80.0,90.0,"[16, 137, 506]"
HUeSV17soxs,30.0,40.0,"[0, 72, 491]"
HUm3AKU4SLA,10.0,20.0,[38]
HU9sbY3A1bo,70.0,80.0,[369]
Wh5JSj89tW8,40.0,50.0,"[137, 506, 462]"
WhI_e7hH99w,120.0,130.0,"[0, 441]"
Wh8-lpR-3WM,30.0,40.0,[478]
WhqTqqzGRng,10.0,20.0,"[8, 66, 69]"
WhoXEyIecrA,60.0,70.0,"[490, 444, 367]"
PMfIQRPGnog,60.0,70.0,[300]
PM78qx8EcPc,160.0,170.0,"[0, 506, 444]"
PMAy3dJbEGQ,130.0,140.0,[67]
PMVia-zf_3I,90.0,100.0,[72]
lk0rG_B4In8,30.0,40.0,[137]
lkMoYvWdTaw,30.0,40.0,"[137, 482]"
lk2EF1eBpkk,30.0,40.0,[515]
g9JVq7wfDIo,30.0,40.0,[300]
g9NduchHNsk,40.0,50.0,[254]
g974exoDt5g,20.0,30.0,"[418, 476, 437]"
g9NycyNlkLs,480.0,490.0,"[0, 300, 509]"
g9C5ZNz7ERE,0.0,10.0,"[0, 388]"
g9UVvCUVOKg,30.0,40.0,"[137, 260]"
g9u5Isf49TA,30.0,40.0,[488]
g9bXkRnBeE0,90.0,100.0,"[384, 137]"
g999s_foqIM,30.0,40.0,[137]
h8PaNRnPNl4,230.0,240.0,"[0, 525]"
h8hEaXV9r0c,60.0,70.0,[137]
h86zLS_6M9Y,250.0,260.0,[14]
h8tLFIsA_MQ,70.0,80.0,"[426, 510]"
h8dcYjx_LJ8,30.0,40.0,"[0, 227, 137, 265, 269, 239]"
h80f_HJFhig,80.0,90.0,"[137, 281]"
1JmYeNQ1jEI,20.0,30.0,[377]
1J-v2SVsSPQ,21.0,31.0,"[0, 137, 444]"
1JrX-h4KTOI,40.0,50.0,"[258, 260, 137, 266, 27]"
1JqNiV03kog,30.0,40.0,"[137, 260, 233]"
1JwoLPCIGhs,30.0,40.0,[137]
1JSuYfnweOg,60.0,70.0,[137]
1JbzuVEv3Sw,60.0,70.0,"[0, 137, 506, 463]"
1JA4xWUWnxk,490.0,500.0,[426]
1JP7w0w8T44,10.0,20.0,"[3, 55]"
1JEa_q6nHOE,90.0,100.0,"[513, 510]"
VB82vMSTYK0,30.0,40.0,[137]
VBrU27ZjlMw,10.0,20.0,"[137, 229]"
VBaWxb8M52o,70.0,80.0,"[137, 219]"
VB7wFpHHmF8,10.0,20.0,"[137, 283]"
VBrSp994W-Q,290.0,300.0,[380]
VBh5Hl93DXQ,24.0,34.0,[485]
85OkNNiEJ44,30.0,40.0,"[0, 368]"
85AiyhcNh0M,300.0,310.0,[362]
85OY8T4UCkw,6.0,16.0,"[0, 137, 426]"
1BQW0MFUhL8,30.0,40.0,"[0, 72, 491]"
1BXaCy0ox3c,280.0,290.0,[375]
1BTJQY-2OwY,100.0,110.0,"[0, 404]"
pCa5HnVt8jw,40.0,50.0,"[137, 37]"
pC_R_4iYp-M,30.0,40.0,"[388, 300]"
pCbrZb_ajiw,240.0,250.0,"[0, 61]"
pCecMtQGGEA,40.0,50.0,"[0, 426]"
pCW5ab3SNcQ,0.0,10.0,[137]
xmPf3EjNW7s,310.0,320.0,[484]
xmmyrDlwHUo,160.0,170.0,[41]
xmGaFoVI2Co,30.0,40.0,"[0, 22]"
xm8g6BprRnc,30.0,40.0,"[0, 475]"
xmaVWayBvaY,110.0,120.0,[137]
xmSMAmnoRug,120.0,130.0,"[137, 27, 263]"
u4BXzOaMclc,30.0,40.0,[137]
u4LLeLpIVjg,400.0,410.0,"[418, 510]"
u4pXOJANRLU,10.0,20.0,[404]
u4VxZR2PSKs,12.0,22.0,"[137, 388]"
Z-4hWL2ceJQ,120.0,130.0,[137]
Z-z-iAhR3IQ,100.0,110.0,"[388, 300]"
Z-Vb1Ay-zNA,400.0,410.0,[137]
Z-uzSgTl_i0,510.0,520.0,"[0, 363]"
Z-TXRCy2X3A,30.0,40.0,[288]
gxnWoxswg3k,0.0,10.0,"[0, 471]"
gxYlYDKToDU,30.0,40.0,[366]
gxv0RVCuw2o,30.0,40.0,"[8, 66, 69]"
gx1XWZJcLbs,180.0,190.0,[137]
gxAyZk01T3k,10.0,20.0,[137]
UquKaN5Ruio,30.0,40.0,"[0, 137]"
Uqj2GGPVo2E,420.0,430.0,[369]
Uq370TY_RkM,30.0,40.0,[254]
UqeLmHmoBR0,19.0,29.0,"[0, 300]"
UqVKae3vHd4,20.0,30.0,"[72, 506]"
UqNLMP-dP6o,60.0,70.0,"[0, 41, 444]"
UqX8QfCBtSA,300.0,310.0,"[137, 53]"
AQTtrao9Wvc,16.0,26.0,[37]
AQsybSUDCiQ,10.0,20.0,[298]
AQq_en5-zr0,90.0,100.0,"[418, 437]"
AQP3QOPW7_0,140.0,150.0,"[72, 41]"
IPb6u22cLIo,20.0,30.0,[458]
IPO79GrOYjg,270.0,280.0,"[216, 137, 27]"
IPP2G8yOYEQ,0.0,10.0,"[300, 509]"
IPdUuNm8hes,30.0,40.0,"[0, 354]"
IPGQ5WhptHE,30.0,40.0,"[0, 72]"
IP_9TyuwDc8,30.0,40.0,"[137, 283, 300]"
IPzhnXeOogY,30.0,40.0,[137]
IPo39x2BV9c,16.0,26.0,[47]
IPeYoZLuM3o,50.0,60.0,"[137, 517, 463]"
IPqKzakXjio,30.0,40.0,[437]
IPuaAB-0e-c,230.0,240.0,[72]
ecS6SJGkhIw,40.0,50.0,"[137, 229]"
ec8nJ0kUK3E,30.0,40.0,"[0, 2]"
ecdYeRJYdzE,30.0,40.0,"[137, 278]"
ecbomLkTcno,30.0,40.0,"[0, 444]"
eceLeLKCo6A,30.0,40.0,"[0, 426]"
ecHgcc5MpyA,200.0,210.0,[137]
echeYDYFhlY,30.0,40.0,"[280, 137]"
eceBK3WXib8,70.0,80.0,"[137, 266, 219]"
ecFTdC_k_H8,100.0,110.0,"[0, 72, 485]"
BgTB_xt11bA,30.0,40.0,"[137, 217, 239]"
Bgcvw5VEabw,130.0,140.0,[404]
BgH3PEVaD_0,30.0,40.0,"[404, 486]"
BgUWb7ArWSM,30.0,40.0,"[388, 300]"
BgYlu44UIeM,130.0,140.0,"[0, 137, 474, 506]"
SvO5oxiLDXQ,40.0,50.0,"[437, 470]"
Sv56HngtRSU,370.0,380.0,"[0, 26]"
Svpu2VIggu8,20.0,30.0,[72]
Sv2uqexdbTE,50.0,60.0,[300]
Sv9fcuRfk2o,70.0,80.0,[388]
i4nAcLHecSM,30.0,40.0,"[0, 481, 2]"
i4t_TcTn9nI,29.0,39.0,[137]
aQdZtz90Yzw,140.0,150.0,[137]
aQ2B2BTWfJU,60.0,70.0,[343]
Xl4RSHQsnl8,30.0,40.0,"[137, 278]"
XlxkL0UpLMQ,20.0,30.0,"[0, 511]"
XlYMElBZO8A,140.0,150.0,"[137, 458]"
Ou2rEaq28PM,350.0,360.0,"[137, 474, 228]"
OumNF-wm7EM,0.0,10.0,[64]
OuPNy_2AZ48,430.0,440.0,"[300, 343]"
OuxAPBYtDLY,20.0,30.0,"[0, 72]"
Ou0SyGhcYk4,30.0,40.0,[475]
OuU7b128Jv0,30.0,40.0,"[0, 444]"
Ou2LP_2ypQw,25.0,35.0,"[513, 300, 343]"
OuGic_IXSaA,1.0,11.0,"[137, 22]"
Ou7vteWmqfw,120.0,130.0,"[137, 234]"
_5jnoa5nk-s,160.0,170.0,"[256, 137]"
_5fG1XSwOHY,240.0,250.0,"[0, 444]"
_5LCwcFWi_M,7.0,17.0,[72]
_5x_-aTNCjU,100.0,110.0,[426]
_5b4yFTOfkU,40.0,50.0,"[27, 260]"
_59IGkU0rOw,240.0,250.0,[300]
_5w5TVK5B90,370.0,380.0,"[137, 237]"
_5fwnVeZbvI,80.0,90.0,"[137, 266, 27, 233]"
kkyt--rR76k,260.0,270.0,"[137, 463, 239]"
kk6L4ZMc2B4,310.0,320.0,"[0, 137, 354]"
kksZd-SAaCw,440.0,450.0,[379]
kkIRLR_77UQ,120.0,130.0,"[506, 6]"
kk2vDHnk060,20.0,30.0,"[0, 41]"
kk21JTzdxzY,30.0,40.0,[72]
kkOGbgGJLF4,170.0,180.0,"[137, 27, 219]"
kkjNpwNcMWI,190.0,200.0,[137]
kkdZ_qz_Rjw,210.0,220.0,"[0, 506, 381]"
oWV6H5WAI-U,100.0,110.0,[380]
oW7RaV91N8Q,540.0,550.0,"[0, 513, 507]"
oWDOOFujd6k,0.0,10.0,[61]
U1PZW6u-Akg,30.0,40.0,[478]
U1K8NlsMDS8,120.0,130.0,"[0, 388, 300]"
U1FtQ84KqUA,30.0,40.0,[72]
U1D0xvkUOFs,50.0,60.0,"[0, 71]"
U1zC0alMIME,120.0,130.0,"[0, 404]"
U1lGvOiIqeQ,560.0,570.0,"[0, 137, 499, 507]"
U1gnC2XJKtk,20.0,30.0,"[0, 137, 300]"
U1aRJZpHI9M,30.0,40.0,"[384, 404]"
BLWA-v_ZW8g,90.0,100.0,[288]
BLUr0EbKpRE,20.0,30.0,"[0, 16, 506]"
BL58uUoo7U0,60.0,70.0,"[0, 137, 72]"
BLnOPA7oMxY,370.0,380.0,[67]
BLfF6L301UY,30.0,40.0,"[137, 27]"
1qQM4y2o8bo,460.0,470.0,"[0, 300]"
1qLTTdpHEhA,7.0,17.0,[72]
1qkEfu4rqsk,30.0,40.0,"[137, 52]"
1qABIRAKQoM,10.0,20.0,[343]
1qAvaKlkJis,30.0,40.0,"[72, 509]"
1qBjFpRa0LA,40.0,50.0,"[0, 383]"
XP8F1T7dk94,40.0,50.0,[388]
XPGtOugQ69U,290.0,300.0,"[0, 137, 265, 239]"
XPhPbTbjYM0,100.0,110.0,"[137, 219]"
XPyCWnbii9Y,180.0,190.0,"[0, 300, 509]"
XPY6e7tw47o,30.0,40.0,"[137, 274, 239]"
XPYxNXvrPNM,210.0,220.0,"[0, 25, 137]"
6q9gT-3YmsU,230.0,240.0,[518]
6qi1KV9MoO0,110.0,120.0,"[288, 283, 300]"
6quVNuz_sIs,30.0,40.0,[72]
6qY1ojVpxB4,30.0,40.0,"[137, 27]"
6qtqDXeovbA,60.0,70.0,"[72, 354]"
6qmGCfCrU6w,20.0,30.0,[72]
bjP0DOt4-VI,30.0,40.0,[72]
bj3nwlucYCc,50.0,60.0,"[137, 506, 517]"
bje0A_p_9RY,80.0,90.0,"[288, 370, 371]"
bjaatW7Z3Mw,29.0,39.0,[72]
bj9RjCktomw,90.0,100.0,"[137, 239]"
bjO602VbkXo,190.0,200.0,[375]
bjAvMLnNPAY,190.0,200.0,"[137, 269]"
bjGh2JOzcQE,320.0,330.0,[72]
bje8Ujsc5RU,0.0,10.0,[491]
bj0QpQEuuEM,300.0,310.0,"[457, 506]"
bjBmT8y9PAU,30.0,40.0,"[0, 137, 7]"
bjXmRL4cpH4,30.0,40.0,[137]
D8K-qmtf8Gc,30.0,40.0,"[0, 300, 509]"
D8zK7PHIkgA,170.0,180.0,"[256, 137]"
D813H2gMS6A,380.0,390.0,"[0, 26]"
D8UVrqlv0BM,370.0,380.0,[418]
D8tPjS55ujU,30.0,40.0,[437]
2lBZ6yPW9WU,360.0,370.0,"[137, 510]"
2lXyUsQZ5Bo,10.0,20.0,"[137, 441]"
tvUY6ZMxI1A,30.0,40.0,"[0, 474]"
tv9kj5K1AE0,70.0,80.0,"[137, 226, 274]"
tv14XEQcY0c,200.0,210.0,"[264, 137]"
tvqvuGywD8U,30.0,40.0,[137]
3SA5unJ_Yrs,30.0,40.0,"[137, 462]"
3SofTMsRnJg,30.0,40.0,[388]
3SWi2UgEwY8,30.0,40.0,[373]
3SWan7JgJ1Q,27.0,37.0,[354]
3SfslfDi7W8,0.0,10.0,"[0, 8, 137]"
3SCJ5Azaucg,30.0,40.0,"[496, 516]"
3SNESASrKyQ,130.0,140.0,"[137, 219]"
3S9-pp9ijJU,20.0,30.0,"[0, 72, 444, 510]"
3SVEEHKBpxQ,410.0,420.0,[72]
3Sse-pHepOs,30.0,40.0,"[0, 5]"
fO94zt1Tb88,30.0,40.0,"[137, 260]"
fOwvOtPpXB4,460.0,470.0,"[379, 300]"
fOvgWlyTdf4,100.0,110.0,[524]
fObjRnKHrXU,0.0,10.0,"[0, 494]"
fO-QAPv2kYM,160.0,170.0,[404]
r_kuL-LnVc4,20.0,30.0,[137]
r_NtxVofCI0,10.0,20.0,[444]
r_KdRKquXsM,170.0,180.0,[137]
nPXSiWX2Z_4,40.0,50.0,[343]
nPwJjECLmEA,20.0,30.0,"[137, 27, 269]"
nPgdoP5ouO8,100.0,110.0,[373]
bXa8fLK4Fmk,0.0,10.0,"[137, 61]"
bX-Ukxl3Omg,10.0,20.0,"[0, 137, 404]"
bX9WV-IwkIk,470.0,480.0,[72]
bXOYQJ5bU78,120.0,130.0,[137]
qrTHj6ZLjuw,60.0,70.0,"[137, 239]"
qrzNABqN420,30.0,40.0,"[266, 219]"
qrkIVsYuX4E,30.0,40.0,"[0, 72]"
qr7Z_1WM8pg,30.0,40.0,[426]
Zjcgd631S7k,30.0,40.0,"[468, 469]"
JiVwVaVY1VA,290.0,300.0,[404]
JiU9J-oQipU,0.0,10.0,[137]
JimPsBLzZGw,460.0,470.0,"[506, 479]"
Jif7laT-zjQ,30.0,40.0,[404]
E4U4ZLHm4WI,180.0,190.0,[388]
E4gMihRfL1U,0.0,10.0,"[72, 137]"
E41yRLq5Hr4,70.0,80.0,"[0, 343]"
E4m7ufzmUHo,15.0,25.0,"[388, 300]"
E4To9BC2jx8,170.0,180.0,"[137, 229]"
E4vMZ4hiP2c,30.0,40.0,"[0, 51, 510]"
E41aa_pIGtM,100.0,110.0,"[0, 404]"
O-goFCyqDpo,190.0,200.0,"[468, 469]"
viqUps-FiUA,30.0,40.0,[137]
viwOuYwTQWU,20.0,30.0,[72]
viwwJLHUzcQ,130.0,140.0,[501]
vidS1ie01uk,180.0,190.0,[288]
vispMqNJ1j8,120.0,130.0,[137]
Yy4eFPBP75c,16.0,26.0,[388]
YyVVGAZhii0,0.0,10.0,"[137, 458]"
YyZkOm4Q9Is,30.0,40.0,"[283, 300]"
YyZ5bXcMDv4,0.0,10.0,"[137, 279]"
YykyGidfpfw,30.0,40.0,"[40, 72]"
Yy3dQJYquoY,30.0,40.0,[72]
YyMFPJ9NYm0,0.0,10.0,[137]
Yy9iFkqGyOw,18.0,28.0,[16]
YyYEzAY2e2I,30.0,40.0,[137]
kVQbu_BsZ9o,10.0,20.0,"[0, 1, 137]"
kVaQA3PhSio,0.0,10.0,[137]
fqCiHnoQUzo,18.0,28.0,"[496, 515]"
fqHyomb5D4E,550.0,560.0,"[288, 370, 371]"
fqC3qK22QZg,180.0,190.0,[72]
fq6bQtbW56k,180.0,190.0,"[137, 51]"
fq86We39XDs,10.0,20.0,[444]
HHZGjS4g-w4,30.0,40.0,"[137, 260, 233]"
HH4i5kCOLyA,50.0,60.0,"[0, 137, 72, 510]"
HHvYFrEHlmc,380.0,390.0,"[137, 526]"
HHmElVHmIIs,20.0,30.0,[300]
HHqNgIvAb9w,20.0,30.0,"[0, 506, 444, 500]"
HHo-v1WTqLU,530.0,540.0,[41]
HH3ryAEP308,30.0,40.0,[137]
HHFnMqzW54k,30.0,40.0,"[0, 426]"
dcY062mkf9g,130.0,140.0,[137]
dcpfIKQ28g4,300.0,310.0,[513]
f8C1I7NCQYM,80.0,90.0,"[137, 274]"
f8VwWKROmL4,360.0,370.0,"[0, 343]"
f8dAsd5Uwlo,10.0,20.0,"[418, 343]"
f816HjURyVc,10.0,20.0,"[137, 27, 507]"
f8QGA4vN6HY,0.0,10.0,[137]
f8UEgBnqixY,570.0,580.0,"[300, 509]"
_uQJBxWQTDg,170.0,180.0,"[0, 444]"
_u2cNlW5DxQ,160.0,170.0,"[137, 506]"
_um2fSnniWY,20.0,30.0,"[0, 137, 39]"
_uXSOkfzKik,140.0,150.0,[137]
_uyAyiLZJsM,240.0,250.0,[61]
_umN_08RZVQ,50.0,60.0,"[137, 227]"
_ud-sCXmue0,30.0,40.0,"[0, 1, 16]"
jttmgqitjMM,160.0,170.0,[254]
jtUql1Hgwdw,30.0,40.0,"[418, 343]"
jtwYYpoqHcM,520.0,530.0,"[506, 493]"
jt6T53gVnbQ,210.0,220.0,"[506, 404]"
jtaxAQG1nVQ,50.0,60.0,[288]
jt5DbLRO4l0,520.0,530.0,"[0, 283, 510]"
jtwRKyQ8-lg,230.0,240.0,"[232, 137]"
jtarHT5uAiw,30.0,40.0,"[25, 137]"
jtpBaL2pEkI,20.0,30.0,[72]
jtfleZkQisU,280.0,290.0,[404]
jtDj9jPZOEs,300.0,310.0,[383]
tBTUv8VMIRA,30.0,40.0,"[137, 239]"
tBKOvAiNOQE,30.0,40.0,[137]
tBcKQr3nbHg,50.0,60.0,[72]
tBm6H0bhFBY,310.0,320.0,"[0, 506, 388]"
tBZoBdd_9Ak,30.0,40.0,[15]
Lu-zFPfxUIU,90.0,100.0,"[0, 458]"
Mfs1A6swNzg,470.0,480.0,[501]
MfjnwDT7KBQ,10.0,20.0,"[0, 480]"
MfCOvU5nfbQ,580.0,590.0,"[418, 476]"
MfwYDp72Nak,360.0,370.0,[525]
SqsmuNOtmwM,30.0,40.0,[40]
SqSMYKictUU,420.0,430.0,"[404, 486]"
SqBPEHtOuUQ,30.0,40.0,[512]
8eQxKfJApNM,10.0,20.0,[484]
8e7vDFSTXlk,40.0,50.0,"[300, 526]"
8ezpb8VoZ9Q,30.0,40.0,"[137, 279]"
I-XNolOQ1JQ,330.0,340.0,"[0, 16, 506, 3]"
I-dXwcwYHDo,190.0,200.0,[137]
I-GFoBMe348,30.0,40.0,[137]
I-cEyDr6BH0,16.0,26.0,"[0, 137, 437]"
5rpxmjeFtgE,30.0,40.0,"[137, 50]"
5rPakrW-jCY,490.0,500.0,"[0, 41]"
5rsQHo-6DI4,40.0,50.0,"[137, 258]"
5rXI0sVTKlc,80.0,90.0,[137]
5rYob3CcUi4,30.0,40.0,[444]
5rziy-sL0to,60.0,70.0,"[0, 3, 61]"
5r4jLwjj_Ik,140.0,150.0,[137]
5rjQU4vOIlw,170.0,180.0,[137]
ZlSoO0GGX7A,30.0,40.0,"[0, 137, 490]"
ZleHXDirD58,80.0,90.0,[137]
Zl5vwBuTQyw,40.0,50.0,"[0, 58]"
e7qp3srbsps,30.0,40.0,"[300, 343]"
e7mJBJYajec,190.0,200.0,[72]
e7mrGqwfJJI,360.0,370.0,[4]
e72T8VsMb4Q,30.0,40.0,[472]
e7j4mo6RM34,340.0,350.0,"[0, 137, 300, 493]"
e7mWrx0BixM,0.0,10.0,[515]
A9e9JZBAIh4,30.0,40.0,"[0, 437]"
A908YQUoJLU,180.0,190.0,"[0, 444]"
A9CI35TGyOo,0.0,10.0,[487]
A96UdAiDxfI,30.0,40.0,"[137, 501]"
E1wV4qdUVSk,0.0,10.0,[300]
E14EBYmiGWg,30.0,40.0,"[137, 270]"
E1QaQHjCAv4,230.0,240.0,"[288, 441]"
E1qeKef1AXA,0.0,10.0,"[0, 506, 388]"
E1AGyM0arxY,10.0,20.0,[426]
E1teBONQl6U,40.0,50.0,[25]
dF06yXYNQPU,70.0,80.0,[72]
TmYBGwKqsrA,16.0,26.0,[72]
TmrLBAVfjHw,30.0,40.0,"[137, 275]"
TmwmAx5eWxc,50.0,60.0,[72]
TmcLCffv8Sc,30.0,40.0,[137]
7kunY1_UlkA,100.0,110.0,[468]
7kEeYQx2VLE,0.0,10.0,"[137, 258, 273]"
7kKlbwXdBDQ,30.0,40.0,[72]
7kXIkaDvT44,140.0,150.0,[288]
7kIhJzeWnJE,110.0,120.0,"[300, 509, 343]"
7kSnT29G2AQ,340.0,350.0,[16]
7k3M0pQvzhY,200.0,210.0,"[0, 137]"
7ktEuMGYbN4,150.0,160.0,"[0, 506, 375]"
sL01xTmV_Fc,30.0,40.0,[137]
sLCSpjQTG7E,100.0,110.0,[300]
sLUW8bnYzSg,20.0,30.0,[288]
sL11iroEgfo,30.0,40.0,[137]
bwKRFTPmkPU,420.0,430.0,[404]
3bo6XsV_v1w,30.0,40.0,"[264, 137]"
3bxDI9zfcVM,320.0,330.0,[137]
3bA5BHdv270,60.0,70.0,[72]
y8ppQIdnEbc,30.0,40.0,[366]
y8izhnSZak8,570.0,580.0,"[8, 69]"
